сидеть;12
квартира;12
инженер;12
верить;12
юнкер;12
начинать;12
пушка;12
уж;12
украинский;12
каждый;12
понять;12
сон;12
пять;12
снег;13
голубой;13
конец;13
стена;13
совершенно;13
глядеть;13
оно;13
при;13
случай;13
германский;13
бежать;13
доктор;13
теперь;14
дом;14
столовая;14
часы;14
полный;14
стол;14
конечно;14
брат;14
другой;14
армия;14
водка;14
туман;14
вахмистр;14
после;15
иванович;15
золотой;15
гора;15
гитара;15
мой;15
господь;15
без;15
душа;15
русский;16
мать;16
нужно;16
ночь;16
ничего;16
три;16
ваш;16
москва;16
вдруг;17
маленький;17
прийти;17
потом;17
минута;17
дать;17
старший;18
украина;18
самый;18
если;18
комната;18
раз;18
большевик;18
карась;18
потому;18
жилин;18
страшный;19
черта;19
нога;19
сейчас;19
хороший;20
ли;20
господин;20
ж;20
время;21
большой;21
эх;21
улица;21
час;21
первый;22
чтобы;22
видеть;22
лицо;23
голос;23
думать;23
очень;23
даже;23
красный;24
шервинский;24
через;25
слово;25
петлюр;25
офицер;25
день;26
алексей;26
окно;26
стать;26
над;27
там;27
голова;27
гетман;27
ещё;28
тут;28
белый;29
идти;29
себя;29
один;30
бог;31
свет;31
кто;31
год;32
рука;32
чёрный;33
только;33
уже;33
ведь;34
нет;34
мочь;36
до;37
свой;37
о;37
где;37
да;39
человек;39
какой;39
ни;40
два;41
немец;41
от;42
когда;43
мышлаевский;43
ну;44
который;45
мы;45
василиса;45
вы;46
под;47
такой;47
знать;48
турбина;49
бы;49
сказать;49
весь;50
глаз;51
этот;51
вот;53
николка;54
так;56
тот;57
она;58
ты;61
тальберг;62
говорить;71
из;71
к;72
елена;74
за;75
сам;78
всё;83
город;85
но;86
по;86
же;91
у;96
то;100
я;112
они;121
это;121
как;130
быть;188
а;197
он;204
что;206
с;248
не;272
на;313
в;622
и;847
